split_parent_id,scaffold_smiles,scaffold_id,is_acyclic,acyclic_cluster_id,scaffold_split_group_id
par_98c49948ce93d9f15f9d,O=C(Nc1ncccn1)NS(=O)(=O)c1ccn[nH]1,scf_13efb1522e0841eb6bf9,False,,scf_13efb1522e0841eb6bf9
par_98c726751cf340703771,,,True,acy_855059b8136946d11f0e,acy_855059b8136946d11f0e
par_98c90c7e65fad889a803,O=C1CCCO1,scf_b2a02ad4ea5295cb11e1,False,,scf_b2a02ad4ea5295cb11e1
par_98cf3a55ac0245bfb97a,O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1,scf_21412bc0dd591bb0f3cb,False,,scf_21412bc0dd591bb0f3cb
par_98d10daa5d2b7fbbc0b2,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_98e9fff2786d0e4e8620,,,True,acy_c46854afc6ffe5f249c2,acy_c46854afc6ffe5f249c2
par_98fb4631ce2279e9b51f,,,True,acy_99471c1af5262ff5a556,acy_99471c1af5262ff5a556
par_98fb69fe02daaafc53b8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_98fd06f0c57c1a66a5a6,,,True,acy_783e44322b0a4ba81f7e,acy_783e44322b0a4ba81f7e
par_9907a9a90f847c365e5f,,,True,acy_77a68a00f3bc4dee1932,acy_77a68a00f3bc4dee1932
par_99150469db101ba656e8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_992451a1a66d3007deef,,,True,acy_d1e95ee0450b739e8186,acy_d1e95ee0450b739e8186
par_993366bce4e17d09b9aa,c1ccc(Nc2ccccc2)cc1,scf_66594b79d38dcf0e9b76,False,,scf_66594b79d38dcf0e9b76
par_99381adeb065699818ad,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_993f1c5dacfa5fc6f85f,c1ccc(SCCOCOCCSc2ccccc2)cc1,scf_af8f032d12fd52c0e577,False,,scf_af8f032d12fd52c0e577
par_995ca05d5ee73b1513a3,O=C1CCCC1,scf_25ef9bca067efdf83125,False,,scf_25ef9bca067efdf83125
par_9961ea2cbb115a7bba15,,,True,acy_8ba1359a905dabcd3f36,acy_8ba1359a905dabcd3f36
par_996f02c38d9c086e143c,,,True,acy_dd790dc4d7cf776dfde8,acy_dd790dc4d7cf776dfde8
par_997725d8a707f38e9345,C1=CCCCC1,scf_fe8528cff2dfdfccb743,False,,scf_fe8528cff2dfdfccb743
par_997a2aee9687aa7a7ce9,,,True,acy_0fe207cb60986b217575,acy_0fe207cb60986b217575
par_998165ba47ae8f274c65,,,True,acy_b37ecc9683db04478a1c,acy_b37ecc9683db04478a1c
par_998198f571e7173a55b1,,,True,acy_dcfed0e761e5ae900008,acy_dcfed0e761e5ae900008
par_999396720ebdd17b23b1,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,scf_2ecd78b700d5afe2adcd,False,,scf_2ecd78b700d5afe2adcd
par_99a8ff4f86c1571852e9,,,True,acy_9820bf90d5696e37c7f3,acy_9820bf90d5696e37c7f3
par_99b0bf76927ef6cd2d98,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,scf_aca016b018f77b44e647,False,,scf_aca016b018f77b44e647
par_99ceb5d3931572670173,O=C1OC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)OC4=O)ccc21,scf_99ceb5d3931572670173,False,,scf_99ceb5d3931572670173
par_99d1e8d1342e39eef94d,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_99dcc85bc72216d21ba9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_99e1c9c0ec4c7bdb7375,c1ccc(N2CCCCC2)cc1,scf_09aa934f8c06f0ba2fdc,False,,scf_09aa934f8c06f0ba2fdc
par_99f2d45059f24332ea7f,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,scf_b6533a219393f1129d26,False,,scf_b6533a219393f1129d26
par_9a12636c7a4a2a09affa,,,True,acy_eeebd55baecf69385d3f,acy_eeebd55baecf69385d3f
par_9a1f243b4f4d9ae8d9b5,,,True,acy_5d8bb100f7367d7d7869,acy_5d8bb100f7367d7d7869
par_9a1f69dfdbf6061382bb,c1ccc2sc(SN3CCOCC3)nc2c1,scf_9a1f69dfdbf6061382bb,False,,scf_9a1f69dfdbf6061382bb
par_9a42d1bb724a6d4ddedb,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,scf_16163a52161df90e519d,False,,scf_16163a52161df90e519d
par_9a47fa634b96ef90ad4a,O=C1OC2(C=C1c1ccccc1)CCCCC2,scf_324f6ceb94034c1c64bd,False,,scf_324f6ceb94034c1c64bd
par_9a498c8bbf51eda6b809,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_9a4c6ed96238eb7ba5ae,,,True,acy_80826371d5a450d49e05,acy_80826371d5a450d49e05
par_9a57bc93fd008fe01f9e,C1=CCCCC1,scf_fe8528cff2dfdfccb743,False,,scf_fe8528cff2dfdfccb743
par_9a68ebbb77e9df43a4f8,,,True,acy_be391c635909e129eb8f,acy_be391c635909e129eb8f
par_9a7250dd6040c8da2b10,,,True,acy_c64dea6fc02f67d70870,acy_c64dea6fc02f67d70870
par_9a75ba650d468db7d278,,,True,acy_fc2c9a93e05178534edb,acy_fc2c9a93e05178534edb
par_9a84393f9c3c418d4191,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9a865e8670ff05bd53ea,,,True,acy_8ce74cf8386007e25185,acy_8ce74cf8386007e25185
par_9a8bbc1bfc19cbb97f3a,,,True,acy_f6cab5ac78345221ba02,acy_f6cab5ac78345221ba02
par_9a910460e2354756a950,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9a9741a898f5c1862ff7,,,True,acy_dbdae54709b60499859f,acy_dbdae54709b60499859f
par_9aa6ed6fc7b5795cb8a7,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9aa88ae2bd3c1f3d5768,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9ad0c03ad5e3a2bb0a3b,C1CC2CCC1C2,scf_8decb4ecd7f11859f828,False,,scf_8decb4ecd7f11859f828
par_9ad151ded1e7f603be90,,,True,acy_e565adbe17e9ac001b6b,acy_e565adbe17e9ac001b6b
par_9ad4ef78c493cff985b2,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9affd80d02f471acfe8b,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_9b0c75e4f1a6d851aedc,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9b2b071c736917395e33,c1ccc(Nc2ccccc2)cc1,scf_66594b79d38dcf0e9b76,False,,scf_66594b79d38dcf0e9b76
par_9b2d899921bbeec72a30,O=C1CCC(=O)O1,scf_9b2d899921bbeec72a30,False,,scf_9b2d899921bbeec72a30
par_9b30cd15bf0a628c5b9d,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9b3fd1d78a66f83af438,,,True,acy_6f76d3a4d8528f1c6b27,acy_6f76d3a4d8528f1c6b27
par_9b411053876289112606,,,True,acy_7099e5c968261cd12f09,acy_7099e5c968261cd12f09
par_9b41f8d5a4b511074c2e,,,True,acy_94d23df016551ff0682e,acy_94d23df016551ff0682e
par_9b45aab093c3fad7d757,C(C=C1Cc2ccccc2N1)=[NH+]c1ccccc1,scf_b3e4f29f897d1fcf41e6,False,,scf_b3e4f29f897d1fcf41e6
par_9b5a3487c9d7a15cb46f,,,True,acy_41b240397ce8bfd62dff,acy_41b240397ce8bfd62dff
par_9b7dd95f7e9d195cd9d0,O=C(c1ccccc1)C1CCC1,scf_9b7dd95f7e9d195cd9d0,False,,scf_9b7dd95f7e9d195cd9d0
par_9b7faf857bb8ff088130,c1ccc(SSc2ccccc2)cc1,scf_2c72ff7c0cd6f6707dc0,False,,scf_2c72ff7c0cd6f6707dc0
par_9b803d2dfc1a60cd24c3,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9b851d7a31198eed3460,,,True,acy_9a25ac9d66fe0a02d618,acy_9a25ac9d66fe0a02d618
par_9b87df394b36ac3e8714,O=C(CCc1ccccc1)CCc1ccccc1,scf_02424bbe2d307902982d,False,,scf_02424bbe2d307902982d
par_9b8998243f964771368d,,,True,acy_ce2ed8d9ec112c1faa5a,acy_ce2ed8d9ec112c1faa5a
par_9b8999fca90edc77d5fb,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,scf_da21f33f985b6395e52e,False,,scf_da21f33f985b6395e52e
par_9b8d247f0c28eb8900d1,C1OCOCOCO1,scf_a60deefd7608574082cb,False,,scf_a60deefd7608574082cb
par_9b909fcf979ac2f33037,,,True,acy_fcff7d47370fd7eb0bc0,acy_fcff7d47370fd7eb0bc0
par_9b9267a13d90e3e74dad,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9b9eeb4332a7960dd75b,,,True,acy_02d3c252cb9b05c81215,acy_02d3c252cb9b05c81215
par_9ba2f246b2153c47c65a,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_9ba87b34b4482d538937,O=c1cccnn1-c1ccccc1,scf_d92fd55b020cee7b9b79,False,,scf_d92fd55b020cee7b9b79
par_9baef50a263163769173,C1=CCCCC1,scf_fe8528cff2dfdfccb743,False,,scf_fe8528cff2dfdfccb743
par_9bb1eb1bb21298252247,,,True,acy_8a151d8f9b3554d5fb5a,acy_8a151d8f9b3554d5fb5a
par_9bc61ccfed63d1d86010,,,True,acy_4f0295e8803e8c914b5c,acy_4f0295e8803e8c914b5c
par_9bd2f7922f1a60588543,C1CO1,scf_59b1a7b29b6a5f8bc1b8,False,,scf_59b1a7b29b6a5f8bc1b8
par_9bd49822b15a4d35cdf4,c1ccc(CCn2ccnc2)cc1,scf_509472e745b59dca4bad,False,,scf_509472e745b59dca4bad
par_9bdea3dd72f006925f27,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9be2b68187176cbb77af,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9be7b7bee984044c6480,c1ccc(N=Nc2cccc(N=Nc3ccccc3)c2)cc1,scf_d09a01753cdfacc16040,False,,scf_d09a01753cdfacc16040
par_9bf80243c921d6381303,c1nc[nH]n1,scf_32ca2262b0d7bc622317,False,,scf_32ca2262b0d7bc622317
par_9c0240128783bd816cc9,c1ccc2[nH]ccc2c1,scf_e65f5bb7d6337f0d157e,False,,scf_e65f5bb7d6337f0d157e
par_9c1fe632bc230387151a,c1ccncc1,scf_75c7a4b0b41e43900bfb,False,,scf_75c7a4b0b41e43900bfb
par_9c20d725f6cdebc3f460,,,True,acy_8413dda594e8b4beec16,acy_8413dda594e8b4beec16
par_9c21dc5db6dae0ec9706,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9c2ec04df390f6259587,,,True,acy_c1ecd93968030ff682bd,acy_c1ecd93968030ff682bd
par_9c2f79081fc31ff338df,O=C1NCCN1,scf_9c2f79081fc31ff338df,False,,scf_9c2f79081fc31ff338df
par_9c455bcfd3f267138cd9,C1CSCN1,scf_4c9b02829e185ce93423,False,,scf_4c9b02829e185ce93423
par_9c49f5d15e5401b043f2,,,True,acy_9df125afa1f158d08bf8,acy_9df125afa1f158d08bf8
par_9c529de7d8a3579ca80d,c1ccc(Cc2ccccc2)cc1,scf_05784e2ddd36e41751a8,False,,scf_05784e2ddd36e41751a8
par_9c68e50dd14470e0fe58,O=C(OCc1coc(Cc2ccccc2)c1)C1CC1,scf_53064ff64ab798f554dc,False,,scf_53064ff64ab798f554dc
par_9c6b6f474726a8a84225,O=C1/C(=N/Nc2ccc3ccccc3c2)C=Cc2cccc(Nc3ncnc(Nc4ccccc4)n3)c21,scf_5d4154b76f13a201b603,False,,scf_5d4154b76f13a201b603
par_9c708ff341bbf5239db3,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9c7336791ccfff5dbe0c,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,scf_dd5d192b016bdf3547cd,False,,scf_dd5d192b016bdf3547cd
par_9c7d62bbf54d6a8ad0f9,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,scf_61c96d6d746baa84fe2c,False,,scf_61c96d6d746baa84fe2c
par_9c87cb18cec0308e8eb0,C1=C2CCCCC2[C@H]2CCC3CCC[C@H]3[C@@H]2C1,scf_01eb3d270cf8a94d67b4,False,,scf_01eb3d270cf8a94d67b4
par_9c91de0a46f0501d6c51,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,scf_ad6c3fa112e81cdee38a,False,,scf_ad6c3fa112e81cdee38a
par_9ca6e1b55336210b2d0b,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_9cba20af503a3a76d1b4,,,True,acy_b37ecc9683db04478a1c,acy_b37ecc9683db04478a1c
par_9cbfda3221f5c68aa39a,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_9cc7c5716c3136beb7e7,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_9ccaee36dbe6ea9f8136,,,True,acy_1910708350c6c83fe895,acy_1910708350c6c83fe895
par_9cd7e9ee50aa162bc079,,,True,acy_9b2151434d83af3917a6,acy_9b2151434d83af3917a6
par_9cef5bea204a8b4c6ccd,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9cf5b2c40c27221791c5,O=C(Nc1ncccn1)NS(=O)(=O)Cc1ccccc1,scf_5ee6dca4714f11ef5f47,False,,scf_5ee6dca4714f11ef5f47
par_9cf823eb8c15bc1e7e49,N=C1C=CC2=CC=CC(=O)C2=C1NNc1ccccc1S(=O)(=O)NC1CCCCC1,scf_59757ebaab9dab9c6b76,False,,scf_59757ebaab9dab9c6b76
par_9d09c757ff39af5a510b,,,True,acy_4e38782bb1627041b6be,acy_4e38782bb1627041b6be
par_9d0cac3f36280cb228bc,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9d1a360e56976017ec2d,C1=NCCO1,scf_6470cb217a6bfea3a458,False,,scf_6470cb217a6bfea3a458
par_9d24faff45b1de36ebc1,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9d2baf33fd7b681f08fb,C1=C2CCCCC2[C@H]2CCC3CCC[C@H]3[C@@H]2C1,scf_01eb3d270cf8a94d67b4,False,,scf_01eb3d270cf8a94d67b4
par_9d44ac9d30a4daea0ae7,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,scf_43c650e9ac6792074e61,False,,scf_43c650e9ac6792074e61
par_9d5b236778d761b644c9,,,True,acy_f2097066b862c21a1d5a,acy_f2097066b862c21a1d5a
par_9d62df8342c5ca25b8e4,O=C(NCNC(=O)NC1NC(=O)NC1=O)NC1NC(=O)NC1=O,scf_60c20908ff50fa1ce3c8,False,,scf_60c20908ff50fa1ce3c8
par_9d738cdddf0436bee1a2,O=C1O[C@H]2C[C@@H](CC=CCC/C=C/C=C3\CO[C@@H]4CC=C[C@@H]1C34)O[C@@]1(CCCCO1)C2,scf_e7609b8d7c23653cc5e3,False,,scf_e7609b8d7c23653cc5e3
par_9d7392fccf1f23d40057,,,True,acy_085c3849aa500655ef14,acy_085c3849aa500655ef14
par_9d7d2117107c40e0e2e7,C1=C\CC/C=C/CC/C=C\CC/1,scf_9d7d2117107c40e0e2e7,False,,scf_9d7d2117107c40e0e2e7
par_9d80351c8590bd668061,,,True,acy_01e215675ea4187d1908,acy_01e215675ea4187d1908
par_9d8c5366c0049df56c30,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,scf_aca016b018f77b44e647,False,,scf_aca016b018f77b44e647
par_9d8f7b1b8c37c199a96b,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9d9156b3326459dd3d9c,c1ccc(C(c2cncnc2)C2CC2)cc1,scf_fa3d9e335d09de50425c,False,,scf_fa3d9e335d09de50425c
par_9d920fd4fd36dafc4c07,,,True,acy_eeebd55baecf69385d3f,acy_eeebd55baecf69385d3f
par_9d9904539d36faf4ab50,,,True,acy_4eb3131038811b0da21b,acy_4eb3131038811b0da21b
par_9db88c05897ab8e401a3,,,True,acy_299d97b13375f09dcb46,acy_299d97b13375f09dcb46
par_9dc1e34de261c86e347e,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9dc67f5d1d5fa100e4a6,,,True,acy_be7c7983749095e2989e,acy_be7c7983749095e2989e
par_9dcb44e6d17a22a4621b,,,True,acy_b6b899c4826659bf05cd,acy_b6b899c4826659bf05cd
par_9dd6477011e170df8c6a,,,True,acy_07dfa648aeca496ed019,acy_07dfa648aeca496ed019
par_9ddbb6ff651bae7f0449,c1ccc(Oc2ccccc2)cc1,scf_9affd80d02f471acfe8b,False,,scf_9affd80d02f471acfe8b
par_9de5cb00381b27d34572,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9df0f863ba2c6952d54d,c1ccc2[nH]c(-c3cscn3)nc2c1,scf_9df0f863ba2c6952d54d,False,,scf_9df0f863ba2c6952d54d
par_9df7bec526984daf03e8,,,True,acy_d234ffb6b8e4b516432d,acy_d234ffb6b8e4b516432d
par_9e0975814883e602976b,C=C1CCOCC1,scf_76b6908bb6e591bf3477,False,,scf_76b6908bb6e591bf3477
par_9e12615a9f422cda7b4c,C1=CCCCCC1,scf_9e12615a9f422cda7b4c,False,,scf_9e12615a9f422cda7b4c
par_9e1f1fb966b928a85132,,,True,acy_7fdd2664d01ab4b30430,acy_7fdd2664d01ab4b30430
par_9e2a72c973091205d2bc,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,scf_c1960b39572ac51d8afc,False,,scf_c1960b39572ac51d8afc
par_9e2fb49fe6998c67649f,,,True,acy_494930b8ece62f7d33b2,acy_494930b8ece62f7d33b2
par_9e37a151b1939a215a88,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9e43cea3e9d1f669e5c5,,,True,acy_96f60ee6dcefd5f324ca,acy_96f60ee6dcefd5f324ca
par_9e4d0bd1c0e21e75083b,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9e66153791dc88b5e5e2,O=c1[nH]ncs1,scf_6155bdf0f4b4109aa2b7,False,,scf_6155bdf0f4b4109aa2b7
par_9e79195a962e3c82c5d0,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9e880ca3eaeb06db0c51,,,True,acy_14e87d620ca72d7278d9,acy_14e87d620ca72d7278d9
par_9e8ecb154072b8f08b13,,,True,acy_75cc5e32ee4b4ca0f63f,acy_75cc5e32ee4b4ca0f63f
par_9e96fbc760d5dafae313,c1ccc2c(c1)[nH]c1ccccc12,scf_9e96fbc760d5dafae313,False,,scf_9e96fbc760d5dafae313
par_9ea9b95074a71926a75c,C1=CC2C=CC1C2,scf_9ea9b95074a71926a75c,False,,scf_9ea9b95074a71926a75c
par_9ed1ad8dd4fa4564cbaf,O=C1O[C@H]2C[C@@H](C/C=C/[C@@H](O[C@H]3CC[C@@H](O[C@H]4CCCCO4)CO3)C/C=C/C=C3\CO[C@@H]4CC=C[C@@H]1C34)O[C@@]1(C=CCCO1)C2.O=C1O[C@H]2C[C@@H](CC=C[C@@H](O[C@H]3CC[C@@H](O[C@H]4CCCCO4)CO3)C/C=C/C=C3\CO[C@@H]4CC=C[C@@H]1C34)O[C@@]1(C=CCCO1)C2,scf_6c5993138645694a2fcc,False,,scf_6c5993138645694a2fcc
par_9ed6a7a568a70b33e9fe,C1=CCCCC1,scf_fe8528cff2dfdfccb743,False,,scf_fe8528cff2dfdfccb743
par_9edcdaa4a21fb6e2bb2b,,,True,acy_fe62ce28b88d109bb842,acy_fe62ce28b88d109bb842
par_9ef28cb8d17eb4b993e8,C=c1[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,scf_579c0d2f4c39eee67d0f,False,,scf_579c0d2f4c39eee67d0f
par_9ef55e6c908472fdeda9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9f0a71cfda349a9cb236,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9f0ec90b241b036ba79a,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,scf_4face233f06f8f2b994c,False,,scf_4face233f06f8f2b994c
par_9f200a8361075cd524de,c1ccccc1.c1ccccc1.c1ccccc1,scf_14fb86557d2bb1dc3089,False,,scf_14fb86557d2bb1dc3089
par_9f205ba896d8d4f61832,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9f4b02936fa98e6be10b,c1ccc2ccccc2c1,scf_a896d495b04a450b732a,False,,scf_a896d495b04a450b732a
par_9f4f460ece1f11372d1a,c1ccc(CNCc2ccccc2)cc1.c1ccc(CNCc2ccccc2)cc1,scf_b75971bc29612c36335b,False,,scf_b75971bc29612c36335b
par_9f6f76bf5058301dba56,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9f849f6d23fe5aca709c,C1=NCCN1,scf_e95e80bbbd770e38d2ab,False,,scf_e95e80bbbd770e38d2ab
par_9f85a78a24d918d18a84,O=C1CC=NN1c1ccccc1,scf_bf2c5f7d5a13133f4758,False,,scf_bf2c5f7d5a13133f4758
par_9f8f8539524b57cc4f71,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12,scf_26d7014d9e57bf59cabd,False,,scf_26d7014d9e57bf59cabd
par_9f977bbb683dca28879a,,,True,acy_790fb26744066ff52577,acy_790fb26744066ff52577
par_9fa030175d0764aca4d2,O=C(N=[SH](=O)c1ccccc1)n1nc[nH]c1=O,scf_f10fe316b3d2559720cb,False,,scf_f10fe316b3d2559720cb
par_9fa204dc2a829f03a5b0,c1ccc(-c2ccccc2)cc1,scf_27dacb226b18e24b40e3,False,,scf_27dacb226b18e24b40e3
par_9fa4f128d2758c76e2f8,O=C1/C(=N/Nc2ccccc2)C=Cc2ccccc21,scf_68b41ecda5848447b198,False,,scf_68b41ecda5848447b198
par_9fa80f743c99ff3e2796,,,True,acy_46527a3db33660a138fe,acy_46527a3db33660a138fe
par_9fa8497aab60811964b1,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,scf_7fb72b75b405fbf8a89d,False,,scf_7fb72b75b405fbf8a89d
par_9fbbec0a851e7a722d45,N=C1NC(=O)N(c2ccccc2)CS1,scf_fa28bc10ca243955d4f0,False,,scf_fa28bc10ca243955d4f0
par_9fbdac65e0c18c18060d,,,True,acy_7b55901e57121536b1f6,acy_7b55901e57121536b1f6
par_9fbec274cb065de1f398,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9fc4508238942e7cf403,,,True,acy_191e7575ddd52e015bc2,acy_191e7575ddd52e015bc2
par_9fc500bd533924ea2d42,,,True,acy_7dc60c54ce2567542800,acy_7dc60c54ce2567542800
par_9fcfa0f8901eccbd8cab,c1ccccc1.c1ccccc1,scf_41f17138a91b62ee11b2,False,,scf_41f17138a91b62ee11b2
par_9fdc890972c4e6330b03,,,True,acy_41b240397ce8bfd62dff,acy_41b240397ce8bfd62dff
par_9fe594d38ae89e7e9692,,,True,acy_da8b3e6d8d9fe7079fb1,acy_da8b3e6d8d9fe7079fb1
par_9ff20ac775739a1258c7,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_9ff9317c78b3aed50c50,,,True,acy_1cc7ebfa5e93931ae16d,acy_1cc7ebfa5e93931ae16d
par_a003d70977c1bbf626d9,O=C(Nc1ccccc1)c1ccccc1,scf_46dbe06a66c3ecbfaeeb,False,,scf_46dbe06a66c3ecbfaeeb
par_a0067be3bace13213f88,,,True,acy_dc3c5eb921aa26eb7e07,acy_dc3c5eb921aa26eb7e07
par_a01db08d0c0f231276ef,,,True,acy_2f44f6d7eed823c8f1cb,acy_2f44f6d7eed823c8f1cb
par_a020ff6fe6020ee398b5,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a021b5e01de3565b6ac2,O=C1OC(c2ccc(Oc3ccccc3)cc2)C(=O)N1Nc1ccccc1,scf_a314865c0c6fde4a2524,False,,scf_a314865c0c6fde4a2524
par_a02406a8418f5b0acb96,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a042acadb8f3fb78df28,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a04f3ef98739bf8d69b4,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a053f9c8460a6844cb4e,c1ccc2c(c1)CCO2,scf_303cb872daee0c20fdc5,False,,scf_303cb872daee0c20fdc5
par_a068195e6ff400980d73,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a07486e2c09bb36dd53b,,,True,acy_02d3c252cb9b05c81215,acy_02d3c252cb9b05c81215
par_a08341855df32c755b18,C1C2CC3C1C1C2C2C4OC4C1C32,scf_aaf81fe64d4bb14e52ab,False,,scf_aaf81fe64d4bb14e52ab
par_a088a86b48f404c71475,,,True,acy_de3909ba3b5cd0f7aad6,acy_de3909ba3b5cd0f7aad6
par_a08a7cb4ec8af3b228c6,O=C(c1ccccc1)c1ccccc1,scf_113660f6820aa1505046,False,,scf_113660f6820aa1505046
par_a08c1d71360516139828,C1=C2CC3(CCC2C2CCC4C(CCC4C4OCCO4)C2=C1)OCCO3,scf_de204000e5d833afe7b0,False,,scf_de204000e5d833afe7b0
par_a08fe888656b72d533d8,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a0a005be486f4baa517b,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a0a54be28936e9d177b2,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
par_a0acd8db25d8dc74f3cc,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,scf_a0acd8db25d8dc74f3cc,False,,scf_a0acd8db25d8dc74f3cc
par_a0ad0e77c6ef3973ba2d,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,scf_779dbe3bb0d336fa2d6b,False,,scf_779dbe3bb0d336fa2d6b
par_a0b712af6fed67f797a9,c1ccccc1,scf_13cad05ca8f49c509e5b,False,,scf_13cad05ca8f49c509e5b
